month,product_name,region,opening_stock_units,received_units,sold_units,closing_stock_units,stockout_days,backorder_units,,
01-02-2024,RES-19,East,152,3956,178,3930,4,10,,
01-02-2024,RES-19,North,39946,2596,57,42485,0,0,,
01-02-2024,RES-19,South,42834,2160,268,44726,0,0,,
01-02-2024,RES-19,West,361,4263,379,4245,3,16,,
01-02-2024,RES-24,Central,31336,4444,391,35389,0,0,,
01-02-2024,RES-24,East,40599,4293,194,44698,0,0,,
01-02-2024,RES-24,North,41615,2389,200,43804,0,0,,
01-02-2024,RES-24,South,42739,3502,131,46110,0,0,,
01-02-2024,RES-24,West,45819,2282,353,47748,0,0,,
01-03-2024,ANA-01,Central,29951,3236,2151,31036,0,0,,
01-03-2024,ANA-01,East,34706,2666,785,36587,0,0,,
01-03-2024,ANA-01,North,32395,4449,421,36423,0,0,,
01-03-2024,ANA-01,South,27919,2766,1259,29426,0,0,,
01-03-2024,ANA-01,West,36081,2834,556,38359,0,0,,
01-03-2024,ANA-02,Central,35992,3030,1260,37762,0,0,,
01-03-2024,ANA-02,East,3496,725,3509,712,1,8,,
01-03-2024,ANA-02,North,19859,2010,1095,20774,0,0,,
01-03-2024,ANA-02,South,21626,3721,2004,23343,0,0,,
01-03-2024,ANA-02,West,13650,4111,1262,16499,0,0,,
01-03-2024,ANA-03,Central,41487,4254,398,45343,0,0,,
01-03-2024,ANA-03,East,39439,2431,91,41779,0,0,,
01-03-2024,ANA-03,North,40809,3332,367,43774,0,0,,
01-03-2024,ANA-03,South,48689,3229,83,51835,0,0,,
01-03-2024,ANA-03,West,41343,2939,585,43697,0,0,,
01-03-2024,ANA-07,Central,229,2145,234,2140,4,2,,
01-03-2024,ANA-07,East,38713,2722,253,41182,0,0,,
01-03-2024,ANA-07,North,24,2405,57,2372,2,3,,
01-03-2024,ANA-07,South,37205,3451,259,40397,0,0,,
01-03-2024,ANA-07,West,41059,3593,848,43804,0,0,,
01-03-2024,ANA-09,Central,39239,3943,526,42656,0,0,,
01-03-2024,ANA-09,East,38917,2853,609,41161,0,0,,
01-03-2024,ANA-09,North,45853,2424,159,48118,0,0,,
01-03-2024,ANA-09,South,38263,2250,550,39963,0,0,,
01-03-2024,ANA-09,West,31344,2664,1117,32891,0,0,,
01-03-2024,ANA-12,Central,150,3348,166,3332,1,3,,
01-03-2024,ANA-12,East,38964,3697,207,42454,0,0,,
01-03-2024,ANA-12,North,168,1821,206,1783,2,12,,
01-03-2024,ANA-12,South,39772,2195,534,41433,0,0,,
01-03-2024,ANA-12,West,43641,2874,214,46301,0,0,,
01-03-2024,ANA-18,Central,29310,2327,1035,30602,0,0,,
01-03-2024,ANA-18,East,32825,3170,568,35427,0,0,,
01-03-2024,ANA-18,North,33599,3963,559,37003,0,0,,
01-03-2024,ANA-18,South,39767,2880,1240,41407,0,0,,
01-03-2024,ANA-18,West,1976,1608,2021,1563,3,39,,
01-03-2024,ANA-21,Central,33909,1390,623,34676,0,0,,
01-03-2024,ANA-21,East,41741,2779,324,44196,0,0,,
01-03-2024,ANA-21,North,38203,3727,709,41221,0,0,,
01-03-2024,ANA-21,South,40723,2517,413,42827,0,0,,
01-03-2024,ANA-21,West,38493,3099,594,40998,0,0,,
01-03-2024,ANA-23,Central,33398,4009,558,36849,0,0,,
01-03-2024,ANA-23,East,2598,2715,2603,2710,1,2,,
01-03-2024,ANA-23,North,22189,4042,2328,23903,0,0,,
01-03-2024,ANA-23,South,1038,2244,1064,2218,4,17,,
01-03-2024,ANA-23,West,40425,3764,431,43758,0,0,,
01-03-2024,ANT-13,Central,40012,3531,654,42889,0,0,,
01-03-2024,ANT-13,East,40691,2968,221,43438,0,0,,
01-03-2024,ANT-13,North,31338,2419,417,33340,0,0,,
01-03-2024,ANT-13,South,38788,3479,556,41711,0,0,,
01-03-2024,ANT-13,West,36090,3724,405,39409,0,0,,
01-03-2024,ANT-25,Central,35718,2645,322,38041,0,0,,
01-03-2024,ANT-25,East,38965,1888,298,40555,0,0,,
01-03-2024,ANT-25,North,42914,2401,239,45076,0,0,,
01-03-2024,ANT-25,South,631,2213,654,2190,1,18,,
01-03-2024,ANT-25,West,36796,3538,702,39632,0,0,,
01-03-2024,CAR-05,Central,27292,2941,2961,27272,0,0,,
01-03-2024,CAR-05,East,29873,3656,1861,31668,0,0,,
01-03-2024,CAR-05,North,38459,1896,790,39565,0,0,,
01-03-2024,CAR-05,South,1957,3648,1972,3633,1,14,,
01-03-2024,CAR-05,West,26622,4058,933,29747,0,0,,
01-03-2024,CAR-08,Central,41341,3055,546,43850,0,0,,
01-03-2024,CAR-08,East,39654,2404,872,41186,0,0,,
01-03-2024,CAR-08,North,39244,3765,366,42643,0,0,,
01-03-2024,CAR-08,South,50120,2795,184,52731,0,0,,
01-03-2024,CAR-08,West,42423,3546,267,45702,0,0,,
01-03-2024,CAR-10,Central,36582,2742,939,38385,0,0,,
01-03-2024,CAR-10,East,45361,3819,477,48703,0,0,,
01-03-2024,CAR-10,North,39648,2217,495,41370,0,0,,
01-03-2024,CAR-10,South,44253,3853,436,47670,0,0,,
01-03-2024,CAR-10,West,42445,4732,474,46703,0,0,,
01-03-2024,CAR-14,Central,39882,2983,356,42509,0,0,,
01-03-2024,CAR-14,East,36456,3048,545,38959,0,0,,
01-03-2024,CAR-14,North,43179,3800,548,46431,0,0,,
01-03-2024,CAR-14,South,30838,2636,531,32943,0,0,,
01-03-2024,CAR-14,West,38861,3451,214,42098,0,0,,
01-03-2024,CAR-15,Central,26597,3178,2154,27621,0,0,,
01-03-2024,CAR-15,East,48703,3539,0,52242,0,0,,
01-03-2024,CAR-15,North,35025,2886,960,36951,0,0,,
01-03-2024,CAR-15,South,36887,4157,212,40832,0,0,,
01-03-2024,CAR-15,West,28888,3717,1306,31299,0,0,,
01-03-2024,CAR-20,Central,40086,3826,643,43269,0,0,,
01-03-2024,CAR-20,East,39305,3719,459,42565,0,0,,
01-03-2024,CAR-20,North,46859,4722,489,51092,0,0,,
01-03-2024,CAR-20,South,42265,1161,262,43164,0,0,,
01-03-2024,CAR-20,West,40523,3480,303,43700,0,0,,
01-03-2024,CAR-22,Central,40569,1948,398,42119,0,0,,
01-03-2024,CAR-22,East,42687,3975,427,46235,0,0,,
01-03-2024,CAR-22,North,47409,931,193,48147,0,0,,
01-03-2024,CAR-22,South,48963,3632,162,52433,0,0,,
01-03-2024,CAR-22,West,40645,1936,167,42414,0,0,,
01-03-2024,DIA-11,Central,45709,2782,336,48155,0,0,,
01-03-2024,DIA-11,East,45462,4314,232,49544,0,0,,
01-03-2024,DIA-11,North,44,2508,76,2476,4,30,,
01-03-2024,DIA-11,South,42466,3741,314,45893,0,0,,
01-03-2024,DIA-11,West,47687,3341,61,50967,0,0,,
01-03-2024,DIA-16,Central,40755,2600,282,43073,0,0,,
01-03-2024,DIA-16,East,38526,4224,440,42310,0,0,,
01-03-2024,DIA-16,North,34894,3574,1080,37388,0,0,,
01-03-2024,DIA-16,South,33426,1992,781,34637,0,0,,
01-03-2024,DIA-16,West,36273,1706,357,37622,0,0,,
01-03-2024,RES-04,Central,185,1944,201,1928,3,15,,
01-03-2024,RES-04,East,34470,2298,696,36072,0,0,,
01-03-2024,RES-04,North,46200,3224,298,49126,0,0,,
01-03-2024,RES-04,South,36306,2625,637,38294,0,0,,
01-03-2024,RES-04,West,42141,2804,336,44609,0,0,,
01-03-2024,RES-06,Central,31607,4191,460,35338,0,0,,
01-03-2024,RES-06,East,38810,4056,203,42663,0,0,,
01-03-2024,RES-06,North,38518,1942,309,40151,0,0,,
01-03-2024,RES-06,South,33916,812,257,34471,0,0,,
01-03-2024,RES-06,West,37287,4012,424,40875,0,0,,
01-03-2024,RES-17,Central,42678,1726,139,44265,0,0,,
01-03-2024,RES-17,East,33190,2956,499,35647,0,0,,
01-03-2024,RES-17,North,39017,2937,608,41346,0,0,,
01-03-2024,RES-17,South,39637,2821,382,42076,0,0,,
01-03-2024,RES-17,West,46101,3547,874,48774,0,0,,
01-03-2024,RES-19,Central,45685,3356,191,48850,0,0,,
01-03-2024,RES-19,East,44480,2844,284,47040,0,0,,
01-03-2024,RES-19,North,42485,2871,111,45245,0,0,,
01-03-2024,RES-19,South,44726,3281,205,47802,0,0,,
01-03-2024,RES-19,West,45587,2063,404,47246,0,0,,
01-03-2024,RES-24,Central,35389,3128,318,38199,0,0,,
01-03-2024,RES-24,East,223,2361,269,2315,2,20,,
01-03-2024,RES-24,North,43804,1721,267,45258,0,0,,
01-03-2024,RES-24,South,307,2045,324,2028,1,1,,
01-03-2024,RES-24,West,47748,3236,231,50753,0,0,,
01-04-2024,ANA-01,Central,31036,3806,1173,33669,0,0,,
01-04-2024,ANA-01,East,36587,3086,1083,38590,0,0,,
01-04-2024,ANA-01,North,36423,2767,1101,38089,0,0,,
01-04-2024,ANA-01,South,29426,2229,774,30881,0,0,,
01-04-2024,ANA-01,West,38359,3472,163,41668,0,0,,
01-04-2024,ANA-02,Central,929,2499,943,2485,1,2,,
01-04-2024,ANA-02,East,9327,3093,3219,9201,0,0,,
01-04-2024,ANA-02,North,1529,2022,1566,1985,1,29,,
01-04-2024,ANA-02,South,23343,3595,1952,24986,0,0,,
01-04-2024,ANA-02,West,16499,3408,2794,17113,0,0,,
01-04-2024,ANA-03,Central,45343,3053,298,48098,0,0,,
01-04-2024,ANA-03,East,41779,3745,325,45199,0,0,,
01-04-2024,ANA-03,North,43774,3843,444,47173,0,0,,
01-04-2024,ANA-03,South,135,2606,155,2586,3,1,,
01-04-2024,ANA-03,West,43697,3573,316,46954,0,0,,
01-04-2024,ANA-07,Central,415,2836,438,2813,1,14,,
01-04-2024,ANA-07,East,128,3707,141,3694,2,1,,
01-04-2024,ANA-07,North,108,3839,112,3835,2,0,,
01-04-2024,ANA-07,South,203,3447,218,3432,1,7,,
01-04-2024,ANA-07,West,700,3313,749,3264,4,23,,
01-04-2024,ANA-09,Central,42656,2022,851,43827,0,0,,
01-04-2024,ANA-09,East,484,1736,521,1699,1,10,,
01-04-2024,ANA-09,North,48118,3276,107,51287,0,0,,
01-04-2024,ANA-09,South,39963,3154,564,42553,0,0,,
01-04-2024,ANA-09,West,32891,3191,665,35417,0,0,,
01-04-2024,ANA-12,Central,47132,3544,187,50489,0,0,,
01-04-2024,ANA-12,East,42454,2745,196,45003,0,0,,
01-04-2024,ANA-12,North,40587,3853,294,44146,0,0,,
01-04-2024,ANA-12,South,41433,2313,690,43056,0,0,,
01-04-2024,ANA-12,West,46301,3960,225,50036,0,0,,
01-04-2024,ANA-18,Central,30602,2687,510,32779,0,0,,
01-04-2024,ANA-18,East,35427,2532,434,37525,0,0,,
01-04-2024,ANA-18,North,37003,3148,1639,38512,0,0,,
01-04-2024,ANA-18,South,41407,3791,632,44566,0,0,,
01-04-2024,ANA-18,West,1881,2767,1896,2752,4,0,,
01-04-2024,ANA-21,Central,672,3877,720,3829,3,45,,
01-04-2024,ANA-21,East,881,1856,898,1839,2,17,,
01-04-2024,ANA-21,North,41221,3170,558,43833,0,0,,
01-04-2024,ANA-21,South,42827,1903,512,44218,0,0,,
01-04-2024,ANA-21,West,40998,3198,527,43669,0,0,,
01-04-2024,ANA-23,Central,36849,1823,1350,37322,0,0,,
01-04-2024,ANA-23,East,16245,3447,2011,17681,0,0,,
01-04-2024,ANA-23,North,23903,3007,2363,24547,0,0,,
01-04-2024,ANA-23,South,32279,4307,951,35635,0,0,,
01-04-2024,ANA-23,West,43758,4013,115,47656,0,0,,
01-04-2024,ANT-13,Central,42889,3173,573,45489,0,0,,
01-04-2024,ANT-13,East,43438,3540,161,46817,0,0,,
01-04-2024,ANT-13,North,741,2084,771,2054,3,8,,
01-04-2024,ANT-13,South,41711,2907,790,43828,0,0,,
01-04-2024,ANT-13,West,39409,2618,808,41219,0,0,,
01-04-2024,ANT-25,Central,38041,3881,250,41672,0,0,,
01-04-2024,ANT-25,East,40555,2843,388,43010,0,0,,
01-04-2024,ANT-25,North,45076,2446,293,47229,0,0,,
01-04-2024,ANT-25,South,39942,3959,557,43344,0,0,,
01-04-2024,ANT-25,West,485,3925,502,3908,4,11,,
01-04-2024,CAR-05,Central,27272,4037,2163,29146,0,0,,
01-04-2024,CAR-05,East,31668,3354,2313,32709,0,0,,
01-04-2024,CAR-05,North,39565,3029,680,41914,0,0,,
01-04-2024,CAR-05,South,16572,2320,1880,17012,0,0,,
01-04-2024,CAR-05,West,29747,4608,1928,32427,0,0,,
01-04-2024,CAR-08,Central,43850,3372,321,46901,0,0,,
01-04-2024,CAR-08,East,41186,3065,659,43592,0,0,,
01-04-2024,CAR-08,North,42643,3095,537,45201,0,0,,
01-04-2024,CAR-08,South,52731,3067,360,55438,0,0,,
01-04-2024,CAR-08,West,45702,2383,322,47763,0,0,,
01-04-2024,CAR-10,Central,38385,2474,211,40648,0,0,,
01-04-2024,CAR-10,East,48703,3712,263,52152,0,0,,
01-04-2024,CAR-10,North,705,2037,723,2019,4,4,,
01-04-2024,CAR-10,South,294,1826,331,1789,1,7,,
01-04-2024,CAR-10,West,474,3013,504,2983,3,26,,
01-04-2024,CAR-14,Central,279,3149,296,3132,1,11,,
01-04-2024,CAR-14,East,38959,2940,666,41233,0,0,,
01-04-2024,CAR-14,North,46431,3316,439,49308,0,0,,
01-04-2024,CAR-14,South,32943,1489,536,33896,0,0,,
01-04-2024,CAR-14,West,315,2728,355,2688,4,37,,
01-04-2024,CAR-15,Central,27621,3391,1203,29809,0,0,,
01-04-2024,CAR-15,East,52242,1399,0,53641,0,0,,
01-04-2024,CAR-15,North,36951,2536,833,38654,0,0,,
01-04-2024,CAR-15,South,40832,2639,598,42873,0,0,,
01-04-2024,CAR-15,West,31299,3552,2166,32685,0,0,,
01-04-2024,CAR-20,Central,887,3631,899,3619,3,9,,
01-04-2024,CAR-20,East,42565,2532,403,44694,0,0,,
01-04-2024,CAR-20,North,51092,4220,320,54992,0,0,,
01-04-2024,CAR-20,South,43164,3032,590,45606,0,0,,
01-04-2024,CAR-20,West,43700,2819,279,46240,0,0,,
01-04-2024,CAR-22,Central,42119,2488,308,44299,0,0,,
01-04-2024,CAR-22,East,46235,3556,568,49223,0,0,,
01-04-2024,CAR-22,North,290,3815,323,3782,2,22,,
01-04-2024,CAR-22,South,91,3301,112,3280,1,0,,
01-04-2024,CAR-22,West,42414,3454,202,45666,0,0,,
01-04-2024,DIA-11,Central,48155,2732,306,50581,0,0,,
01-04-2024,DIA-11,East,49544,2673,283,51934,0,0,,
01-04-2024,DIA-11,North,49169,2443,173,51439,0,0,,
01-04-2024,DIA-11,South,330,3523,344,3509,2,3,,
01-04-2024,DIA-11,West,50967,4765,41,55691,0,0,,
01-04-2024,DIA-16,Central,43073,3174,349,45898,0,0,,
01-04-2024,DIA-16,East,630,2798,657,2771,3,26,,
01-04-2024,DIA-16,North,37388,3669,766,40291,0,0,,
01-04-2024,DIA-16,South,34637,3083,1370,36350,0,0,,
01-04-2024,DIA-16,West,625,3571,664,3532,1,13,,
01-04-2024,RES-04,Central,45092,3662,210,48544,0,0,,
01-04-2024,RES-04,East,36072,3088,576,38584,0,0,,
01-04-2024,RES-04,North,49126,5565,209,54482,0,0,,
01-04-2024,RES-04,South,38294,3469,679,41084,0,0,,
01-04-2024,RES-04,West,44609,2543,558,46594,0,0,,
01-04-2024,RES-06,Central,35338,2467,386,37419,0,0,,
01-04-2024,RES-06,East,42663,3880,254,46289,0,0,,
01-04-2024,RES-06,North,40151,3465,159,43457,0,0,,
01-04-2024,RES-06,South,34471,3872,282,38061,0,0,,
01-04-2024,RES-06,West,40875,2819,407,43287,0,0,,
01-04-2024,RES-17,Central,44265,904,50,45119,0,0,,
01-04-2024,RES-17,East,35647,4230,537,39340,0,0,,
01-04-2024,RES-17,North,41346,4067,679,44734,0,0,,
01-04-2024,RES-17,South,42076,3761,483,45354,0,0,,
01-04-2024,RES-17,West,48774,1976,800,49950,0,0,,
01-04-2024,RES-19,Central,48850,1076,146,49780,0,0,,
01-04-2024,RES-19,East,47040,3014,281,49773,0,0,,
01-04-2024,RES-19,North,45245,4233,91,49387,0,0,,
01-04-2024,RES-19,South,47802,2277,295,49784,0,0,,
01-04-2024,RES-19,West,47246,3416,245,50417,0,0,,
01-04-2024,RES-24,Central,38199,2879,332,40746,0,0,,
01-04-2024,RES-24,East,46790,4288,138,50940,0,0,,
01-04-2024,RES-24,North,45258,3338,232,48364,0,0,,
01-04-2024,RES-24,South,275,2820,295,2800,2,12,,
01-04-2024,RES-24,West,50753,2392,373,52772,0,0,,
01-05-2024,ANA-01,Central,33669,3212,1547,35334,0,0,,
01-05-2024,ANA-01,East,567,2347,590,2324,1,10,,
01-05-2024,ANA-01,North,38089,3228,887,40430,0,0,,
01-05-2024,ANA-01,South,743,1976,753,1966,4,9,,
01-05-2024,ANA-01,West,511,2515,548,2478,2,34,,
01-05-2024,ANA-02,Central,1473,4783,1487,4769,1,10,,
01-05-2024,ANA-02,East,9201,2556,2992,8765,0,0,,
01-05-2024,ANA-02,North,21230,2538,2068,21700,0,0,,
01-05-2024,ANA-02,South,24986,2189,1376,25799,0,0,,
01-05-2024,ANA-02,West,17113,1750,1380,17483,0,0,,
01-05-2024,ANA-03,Central,48098,2926,330,50694,0,0,,
01-05-2024,ANA-03,East,281,2379,286,2374,1,5,,
01-05-2024,ANA-03,North,47173,3328,414,50087,0,0,,
01-05-2024,ANA-03,South,54286,2062,232,56116,0,0,,
01-05-2024,ANA-03,West,46954,2272,430,48796,0,0,,
01-05-2024,ANA-07,Central,229,2879,233,2875,4,0,,
01-05-2024,ANA-07,East,44748,2944,174,47518,0,0,,
01-05-2024,ANA-07,North,48398,3609,213,51794,0,0,,
01-05-2024,ANA-07,South,405,2296,425,2276,4,12,,
01-05-2024,ANA-07,West,46368,3898,674,49592,0,0,,
01-05-2024,ANA-09,Central,482,4649,494,4637,2,2,,
01-05-2024,ANA-09,East,1086,3385,1117,3354,3,22,,
01-05-2024,ANA-09,North,51287,3364,341,54310,0,0,,
01-05-2024,ANA-09,South,42553,2322,160,44715,0,0,,
01-05-2024,ANA-09,West,933,1796,956,1773,1,21,,
01-05-2024,ANA-12,Central,50489,2825,418,52896,0,0,,
01-05-2024,ANA-12,East,45003,3480,114,48369,0,0,,
01-05-2024,ANA-12,North,44146,2535,282,46399,0,0,,
01-05-2024,ANA-12,South,43056,3013,540,45529,0,0,,
01-05-2024,ANA-12,West,50036,3421,238,53219,0,0,,
01-05-2024,ANA-18,Central,32779,3942,1454,35267,0,0,,
01-05-2024,ANA-18,East,37525,4559,745,41339,0,0,,
01-05-2024,ANA-18,North,38512,3749,832,41429,0,0,,
01-05-2024,ANA-18,South,44566,2520,1254,45832,0,0,,
01-05-2024,ANA-18,West,2200,3240,2228,3212,4,5,,
01-05-2024,ANA-21,Central,37833,2673,951,39555,0,0,,
01-05-2024,ANA-21,East,45154,2496,376,47274,0,0,,
01-05-2024,ANA-21,North,43833,3365,800,46398,0,0,,
01-05-2024,ANA-21,South,44218,4414,255,48377,0,0,,
01-05-2024,ANA-21,West,43669,1418,548,44539,0,0,,
01-05-2024,ANA-23,Central,37322,2085,891,38516,0,0,,
01-05-2024,ANA-23,East,17681,2529,1054,19156,0,0,,
01-05-2024,ANA-23,North,24547,3814,2152,26209,0,0,,
01-05-2024,ANA-23,South,35635,2489,1749,36375,0,0,,
01-05-2024,ANA-23,West,47656,3063,144,50575,0,0,,
01-05-2024,ANT-13,Central,45489,3565,757,48297,0,0,,
01-05-2024,ANT-13,East,46817,1728,228,48317,0,0,,
01-05-2024,ANT-13,North,34653,2883,634,36902,0,0,,
01-05-2024,ANT-13,South,43828,3900,683,47045,0,0,,
01-05-2024,ANT-13,West,41219,2756,384,43591,0,0,,
01-05-2024,ANT-25,Central,41672,2739,234,44177,0,0,,
01-05-2024,ANT-25,East,43010,2175,122,45063,0,0,,
01-05-2024,ANT-25,North,47229,4869,199,51899,0,0,,
01-05-2024,ANT-25,South,43344,3033,342,46035,0,0,,
01-05-2024,ANT-25,West,43055,3579,887,45747,0,0,,
01-05-2024,CAR-05,Central,1977,4293,1989,4281,4,9,,
01-05-2024,CAR-05,East,32709,2451,1182,33978,0,0,,
01-05-2024,CAR-05,North,41914,2527,1337,43104,0,0,,
01-05-2024,CAR-05,South,17012,3164,3156,17020,0,0,,
01-05-2024,CAR-05,West,32427,3468,1283,34612,0,0,,
01-05-2024,CAR-08,Central,46901,2604,455,49050,0,0,,
01-05-2024,CAR-08,East,43592,2092,572,45112,0,0,,
01-05-2024,CAR-08,North,45201,1489,332,46358,0,0,,
01-05-2024,CAR-08,South,55438,1988,144,57282,0,0,,
01-05-2024,CAR-08,West,47763,5232,374,52621,0,0,,
01-05-2024,CAR-10,Central,40648,2301,562,42387,0,0,,
01-05-2024,CAR-10,East,52152,2561,284,54429,0,0,,
01-05-2024,CAR-10,North,336,1482,352,1466,2,5,,
01-05-2024,CAR-10,South,569,2293,617,2245,1,23,,
01-05-2024,CAR-10,West,49212,2761,168,51805,0,0,,
01-05-2024,CAR-14,Central,45362,3613,419,48556,0,0,,
01-05-2024,CAR-14,East,41233,2776,1014,42995,0,0,,
01-05-2024,CAR-14,North,49308,3157,438,52027,0,0,,
01-05-2024,CAR-14,South,305,2897,311,2891,3,5,,
01-05-2024,CAR-14,West,129,1930,172,1887,2,40,,
01-05-2024,CAR-15,Central,29809,2060,2170,29699,0,0,,
01-05-2024,CAR-15,East,53641,3443,0,57084,0,0,,
01-05-2024,CAR-15,North,38654,2356,1265,39745,0,0,,
01-05-2024,CAR-15,South,42873,2308,68,45113,0,0,,
01-05-2024,CAR-15,West,1525,3492,1526,3491,2,0,,
01-05-2024,CAR-20,Central,46001,2392,685,47708,0,0,,
01-05-2024,CAR-20,East,44694,3075,343,47426,0,0,,
01-05-2024,CAR-20,North,54992,3280,274,57998,0,0,,
01-05-2024,CAR-20,South,45606,2107,557,47156,0,0,,
01-05-2024,CAR-20,West,126,2529,151,2504,1,6,,
01-05-2024,CAR-22,Central,44299,3116,339,47076,0,0,,
01-05-2024,CAR-22,East,49223,4379,556,53046,0,0,,
01-05-2024,CAR-22,North,51639,3734,404,54969,0,0,,
01-05-2024,CAR-22,South,55622,3939,254,59307,0,0,,
01-05-2024,CAR-22,West,45666,4817,253,50230,0,0,,
01-05-2024,DIA-11,Central,50581,3820,297,54104,0,0,,
01-05-2024,DIA-11,East,51934,3059,144,54849,0,0,,
01-05-2024,DIA-11,North,51439,1415,163,52691,0,0,,
01-05-2024,DIA-11,South,49072,3383,291,52164,0,0,,
01-05-2024,DIA-11,West,55691,2894,100,58485,0,0,,
01-05-2024,DIA-16,Central,45898,4099,437,49560,0,0,,
01-05-2024,DIA-16,East,486,2002,501,1987,2,10,,
01-05-2024,DIA-16,North,40291,2954,511,42734,0,0,,
01-05-2024,DIA-16,South,759,3530,782,3507,4,9,,
01-05-2024,DIA-16,West,40529,1633,601,41561,0,0,,
01-05-2024,RES-04,Central,48544,2186,203,50527,0,0,,
01-05-2024,RES-04,East,534,3369,544,3359,2,0,,
01-05-2024,RES-04,North,54482,3608,297,57793,0,0,,
01-05-2024,RES-04,South,41084,3968,472,44580,0,0,,
01-05-2024,RES-04,West,46594,1521,530,47585,0,0,,
01-05-2024,RES-06,Central,37419,2229,306,39342,0,0,,
01-05-2024,RES-06,East,46289,3485,580,49194,0,0,,
01-05-2024,RES-06,North,43457,3465,444,46478,0,0,,
01-05-2024,RES-06,South,38061,4406,346,42121,0,0,,
01-05-2024,RES-06,West,416,4845,431,4830,1,4,,
01-05-2024,RES-17,Central,45119,2183,143,47159,0,0,,
01-05-2024,RES-17,East,39340,4241,323,43258,0,0,,
01-05-2024,RES-17,North,44734,3814,582,47966,0,0,,
01-05-2024,RES-17,South,45354,3129,161,48322,0,0,,
01-05-2024,RES-17,West,49950,4213,700,53463,0,0,,
01-05-2024,RES-19,Central,49780,628,134,50274,0,0,,
01-05-2024,RES-19,East,49773,3410,167,53016,0,0,,
01-05-2024,RES-19,North,49387,3128,95,52420,0,0,,
01-05-2024,RES-19,South,49784,3898,235,53447,0,0,,
01-05-2024,RES-19,West,50417,3970,380,54007,0,0,,
01-05-2024,RES-24,Central,40746,2547,665,42628,0,0,,
01-05-2024,RES-24,East,153,3084,200,3037,4,38,,
01-05-2024,RES-24,North,172,1970,221,1921,2,38,,
01-05-2024,RES-24,South,50356,2537,438,52455,0,0,,
01-05-2024,RES-24,West,52772,2014,295,54491,0,0,,
01-06-2024,ANA-01,Central,35334,3180,1940,36574,0,0,,
01-06-2024,ANA-01,East,40347,3581,1334,42594,0,0,,
01-06-2024,ANA-01,North,40430,4204,642,43992,0,0,,
01-06-2024,ANA-01,South,903,3018,952,2969,3,1,,
01-06-2024,ANA-01,West,43635,3000,221,46414,0,0,,
01-06-2024,ANA-02,Central,893,3981,909,3965,4,0,,
01-06-2024,ANA-02,East,8765,2224,2733,8256,0,0,,
01-06-2024,ANA-02,North,21700,3534,1921,23313,0,0,,
01-06-2024,ANA-02,South,25799,2136,2219,25716,0,0,,
01-06-2024,ANA-02,West,17483,4105,2180,19408,0,0,,
01-06-2024,ANA-03,Central,50694,4416,255,54855,0,0,,
01-06-2024,ANA-03,East,47292,3031,375,49948,0,0,,
01-06-2024,ANA-03,North,50087,3044,451,52680,0,0,,
01-06-2024,ANA-03,South,47,2478,80,2445,4,20,,
01-06-2024,ANA-03,West,48796,2398,295,50899,0,0,,
01-06-2024,ANA-07,Central,41432,2526,302,43656,0,0,,
01-06-2024,ANA-07,East,47518,4031,519,51030,0,0,,
01-06-2024,ANA-07,North,51794,3980,374,55400,0,0,,
01-06-2024,ANA-07,South,45497,3627,188,48936,0,0,,
01-06-2024,ANA-07,West,49592,2769,704,51657,0,0,,
01-06-2024,ANA-09,Central,47982,2243,425,49800,0,0,,
01-06-2024,ANA-09,East,44644,5541,720,49465,0,0,,
01-06-2024,ANA-09,North,54310,3364,240,57434,0,0,,
01-06-2024,ANA-09,South,44715,3457,933,47239,0,0,,
01-06-2024,ANA-09,West,36257,4321,775,39803,0,0,,
01-06-2024,ANA-12,Central,52896,2108,193,54811,0,0,,
01-06-2024,ANA-12,East,48369,1798,94,50073,0,0,,
01-06-2024,ANA-12,North,149,3100,186,3063,3,31,,
01-06-2024,ANA-12,South,45529,2942,270,48201,0,0,,
01-06-2024,ANA-12,West,53219,3116,241,56094,0,0,,
01-06-2024,ANA-18,Central,35267,2997,1406,36858,0,0,,
01-06-2024,ANA-18,East,41339,3665,719,44285,0,0,,
01-06-2024,ANA-18,North,41429,2153,1539,42043,0,0,,
01-06-2024,ANA-18,South,700,2757,720,2737,2,18,,
01-06-2024,ANA-18,West,16097,3794,1956,17935,0,0,,
01-06-2024,ANA-21,Central,39555,2928,987,41496,0,0,,
01-06-2024,ANA-21,East,625,3775,647,3753,2,14,,
01-06-2024,ANA-21,North,46398,2520,652,48266,0,0,,
01-06-2024,ANA-21,South,48377,3080,235,51222,0,0,,
01-06-2024,ANA-21,West,44539,2444,374,46609,0,0,,
01-06-2024,ANA-23,Central,38516,4062,840,41738,0,0,,
01-06-2024,ANA-23,East,19156,2658,1954,19860,0,0,,
01-06-2024,ANA-23,North,26209,3364,2638,26935,0,0,,
01-06-2024,ANA-23,South,1191,3595,1196,3590,3,0,,
01-06-2024,ANA-23,West,50575,2716,327,52964,0,0,,
01-06-2024,ANT-13,Central,48297,3466,465,51298,0,0,,
01-06-2024,ANT-13,East,240,2133,274,2099,4,6,,
01-06-2024,ANT-13,North,36902,4298,257,40943,0,0,,
01-06-2024,ANT-13,South,47045,2038,245,48838,0,0,,
01-06-2024,ANT-13,West,43591,2933,720,45804,0,0,,
01-06-2024,ANT-25,Central,44177,2666,193,46650,0,0,,
